name,company,city,salary,exp,edu,details
C++后台工程师,几米,深圳,18-35K,3-5年,硕士,"关键字： 实时音视频  分布式  高并发 Linux C/C++/GO  物联网
2012的研发梦之队，从0到1研发了支持 亿级用户同时在线的位置服务平台（也孵化了 酷米客实时公交）。
2019的全新的研发梦之队，重新出发......重新聚一伙有想法、有激情的伙伴，去架构、设计、实现 海量用户在线的物联网云平台。
研发梦之队招聘宣言：
云系统架构需要支持亿级的车辆和智能终端用户同时在线，服务器端研发需要一流的计算机软件理论基础扎实的学习型精英人才，补充到公司高端架构师、算法研究员、C++/go 工程师, 实时音视频研究员 等岗位：
1、如果你对facebook/QQ/微信/google/实时音视频领域 的系统架构有过深入的关注
2、如果你对海量用户互联网技术架构(云、群、分布、并发…)有持续的狂热
3、如果你能无障碍阅读英文技术资料
4、如果你愿意拥有不错的收入，同时享受软件架构设计、研发的快感
5、如果没有1，但是有2和3并且毕业于Top20之列的大学硕士学历（博士优先） or 奖学金海归
那么，请尝试联系我们，不论你是C++/golang，我们需要的是你高综合素质下的学习能力和决心，人不在多，在精，聚一伙有想法、有激情的伙伴，去架构、设计、实现、超越....
自信简历请附应聘宣言直达：cqhzq*qq.com
岗位基本要求：
1、985/211硕士学历，计算机、数学等相关专业；
2、3年以上的在Linux下c++编程经验；
3、精通C++/GO，熟悉线性表，树，图，基本的数据结构算法；  
4、熟悉TCP/IP协议，精通多线性技术，有大并发服务器开发经验;
5、熟悉Linux内核（内存管理，进程管理，I/O管理）优先;  
6、有 实时音视频相关 研发经验者优先；  
7、无障碍读写英文技术资料；
-------------------------------------------------------------------
2012年组建的研发梦之队成员：
-------------------------------------------------------------------
研发部—JAVA工程师------武汉理工大学		本科 
研发部—研究员-------------美国伍斯特理工学院		硕士 
研发部—JAVA工程师------华中农业大学		本科 
研发部—助理架构师-------北京大学		本科 
研发部—web前端-----------西安电子科技大学		本科 
研发部—C++工程师--------北京邮电大学		本科 
研发部—C++工程师---------西安电子科技大学		硕士 
研发部—架构师---------------中山大学		硕士
研发部—系统架构师---------华中科技		硕士 
研发部—高级C++工程师	---西安电子科技大学		硕士 
研发部—JS前端工程师------西安电子科技大学		本科 
研发部—C++软件工程师----南昌航空大学		硕士
研发部—助理架构师----------西安电子科技大学		本科 
研发部—C++软件工程师	----湖南科技大学		研究生
研发部—助理架构师-----------中山大学		研究生 
研发部—C++工程师------------武汉理工大学		硕士 
研发部—系统架构研究员------北京大学		博士 
--------------------------------------------------------------------------------
2019年，全新的研发梦之队，期待你的加入！
                            "
C++,益玩网络,深圳,8-12K,1年以内,本科,"大型mmo 后端开发
1.本科以上
2.熟悉c++和数据结构
                            "
c++工程师,speakin,深圳,15-30K,3-5年,本科,"职位描述：
    1、负责c++ node模块的开发和设计；
    2、负责语音算法服务化和设计;
    3、负责后端程序的架构设计和优化；
    4、负责后端新需求的系统设计和实现。
 任职资格：
    1、本科及以上学历，3年以上互联网后端开发经验；
    2、精通C/C++且对Golang语言感兴趣；
    3、深入了解后端Web Service框架和技术如gin、redis、mysql、mongodb，熟悉Web Server性能调优、大规模并发、缓存机制；
    4、具备DevOps的能力，熟悉Shell脚本编程，Docker、Kubernetes，有设计和维护高可用系统经验的优先；
    5、良好的文档编写能力和故障排查能力，工作细心，较强的责任感和抗压能力；
    6、熟悉人工智能领域者优先；
                            "
C/C++中级开发工程师,帝华网络,深圳,15-25K,3-5年,大专,"工作职责：
1、主要负责Linux系统下的C/C++软件设计、开发；
2、主要负责休闲类游戏服务端的开发、维护；
任职要求：
1、至少三年及以上C/C++编程经验，能独立完成模块设计，编码，调试；
2、掌握常用的数据结构和算法；
3、熟悉Linux系统编程、网络编程，掌握多线程编程；
4、熟悉面向对象的程序设计，具备良好的软件工程知识和质量意识；
5、有休闲类游戏、大型游戏相关开发经验;
                            "
c++开发工程师,佳运通,深圳,20-25K,5-10年,本科,"岗位职责： 负责物联网平台的开发工作；
任职要求：&nbsp;
1.全日制本科以上学历，8年以上大型软件系统分析设计经验，其中IOT相关领域工作经验不少于2年；&nbsp;
2.对通用物联网平台（如AWS IoT，阿里IoT）有深入研究和使用经验;&nbsp;
3.精通开源的Iot平台；&nbsp;
4.对Spring Cloud,Mysql,Mycat,HAproxy,Ngnix等组合有比较丰富经验；&nbsp;
5.熟悉TCP/IP协议栈，对TLS/SSL,HTTPS,MQTT等协议有深入开发经验；&nbsp;
6.精通Linux，系统服务，开发组件，熟练掌握 /C/C++；
7.有大数据开发经验优先。
                            "
C++,诚奇资产,深圳,10-20K,1-3年,本科,"语言：c++ / python；windows / Linux；网络通讯sockets等；基本的数据库知识；程序化交易系统的开发与维护；金融大数据的获取、整理与维护；其他要求：
1. 熟悉Linux基本操作
2. 有较全面的Linux C/C++服务端应用DevOps经验
3. 加分项：有多线程、缓存优化、数值计算、异构计算相关经验
4. 极强的学习、动手和纠错能力
                            "
服务器c++开发,牛蛙互动,深圳,8-15K,经验不限,本科,"岗位描述：
1. 负责游戏的服务器端应用逻辑开发工作；
2. 参与系统性能的优化与提升。
岗位要求：
1.有游戏研发经验者优先。 
2.计算机软件或相关专业，统招本科及以上学历；
3. 扎实的C++或C#编程基础，一年及以上服务器C++或C#开发经验，优秀的应届毕业生亦可；
4. 熟悉MySQL，MongoDB数据库和数据库优化；
5. 熟悉常用数据结构与算法，熟悉网络通信和缓存等技术；
6. 了解php、python等，对STL、C++和C#面向对象编程有深入的认识；
7. 较好的英语读写能力，能较好地进行英语技术文档的理解；
8. 具有良好的团体协作、沟通能力和一定的抗压能力；
                            "
C++开发工程师（人工智能方向）,平安科技,深圳,18-36K,3-5年,本科,"该岗位2-5年工作经验皆可。
岗位职责：
1.	配合视觉计算、AI 领域的顶级研究人员，开发和实现新算法；
2.	负责算法的工程化与产品化（包括但不限于 Mobile/PC 端 SDK/Demo 设计、开发、维护以及与产品部门合作）；
3.	开发各种辅助工具提升数据标注、数据增广、深度学习算法测试的自动化与智能化。
岗位要求：
1.	本科及以上学历，基础扎实；熟练掌握 C++、python、多线程编程；熟练使用 Linux 系统以及 GCC/Clang GDB/LLDB 等开发工具；
2.	了解常用数据结构、算法以及设计模式，并能灵活使用；
3.	熟悉基本的图像处理、计算机视觉知识和相关工具比如 OpenCV 等；
                            "
C++,派视觉,深圳,9-10K,1-3年,本科,"基本要求: 年龄(20-30) | 性别(不限)
工作地址: 广东省深圳
岗位职责： 
1. 游戏开发；
2.根据应用需求完成构架和模块设计、编码、测试工作； 
3.与UI设计师配合，完成客户端开发工作； 
4.重视用户使用体验，能根据反馈的需要进行调试修改
任职要求： 
1.计算机或相关专业，本科及以上学历，英语四级以上； 
2.2年以上cocos2d开发经验； 
3.精通c++编程语言； 
4.有责任心、好学、具有团队合作精神，能承担较大工作压力，高效及时的完成工作；
                            "
c++底层开发工程师,平安科技,深圳,15-30K,1-3年,本科,"1.良好的c/c++编码能力，扎实的数据结构，算法基础，有两年以上实际开发经验。
2.熟悉linux系统编程，熟悉shell，gcc等开发工具。
3.有存储开发，ceph、glusterfs等分布式文件系统开发经验的优先。
4.有开源项目经验优先。
5.具备快速学习能力和沟通能力。
                            "
C++软件工程师,显扬科技,深圳,8-13K,1-3年,本科,"岗位职责：
1.根据需求项目进行C++软件开发开发工作，包括各类应用；
2.编写设计文档和代码，维护现有的产品代码；
任职要求：
1.本科或以上学历。
2.熟练掌握C/C++语言，熟悉QT；
3.熟悉linux，图像编程，三维重构等优先；
4.有良好的沟通能力，责任心。
                            "
搜索C++后台开发工程师,腾讯,深圳,12-22K,1-3年,本科,"岗位职责：	负责浏览器搜索中心业务服务的后台开发工作，通过对业务架构的合理设计与实现支持业务需求的快速实现，支持业务的高速发展； 系统分析搜索质量，针对性的提出优化策略与方法并实施，对优化效果负责；
岗位要求：	精通C/C++编程，熟悉Linux平台、shell脚本，对数据结构和算法设计有较为深刻的理解； 熟悉多线程/多进程程序开发，对异步、并发技术有深入理解； 熟悉TCP/IP HTTP等网络协议，具备海量服务器开发经验者优先； 本科及以上相关专业学历，2年及以上工作经验； 具有良好的沟通能力，团队合作能力，自我管理能力，较强的抗压能力。
                            "
C++服务器,R2Games,深圳,20-40K,经验不限,本科,"职位描述：
1 协助搭建游戏服务器端程序框架；
2 设计、开发游戏服务器端核心逻辑模块；
任职要求：
1 本科以上学历，3年相关工作经验，至少一款成功上线产品；
2 熟悉c++，掌握至少一门动态（脚本）语言；
3 熟悉Linux，熟悉网络编程，熟练使用至少一种数据存储产品，如：Mysql、Redis、Mongodb等。
4 熟悉游戏相关的设计模式，能够运用模块化思维组织逻辑代码，提高项目的可维护性和扩展性。
                            "
C/C++ 开发工程师,羚羊极速,深圳,8-13K,1-3年,本科,"善于沟通，具备较强的团队协作意识和能力；
熟悉C/C++语言，掌握扎实的基础知识；
熟悉linux系统，有linux下编程经验；
熟悉软件项目开发，有视频类产品研发经验的优先；
软件工程或计算机专业优先；
有嵌入式软件开发经验优先；
有基本的音视频基础知识者优先；
                            "
C++后台开发,乐刷,深圳,15-25K,1-3年,本科,"岗位职责：
1、负责后台系统的设计与开发；
2、负责后台系统的运维和维护，产品故障定位分析与解决；
3、负责向直接上司汇报日常工作计划和进展。
任职资格： 
1、计算机或相关专业，本科或以上学历；
2、精通C++开发，熟练使用Shell脚本；熟悉网络知识, 熟悉TCP/IP网络开发；
3、强烈的责任心和工作热情，良好的团队合作精神；
4、熟悉WINDOWS、LINUX环境开发；
5、熟练使用MYSQL,Oracle数据库，并能进行数据库编程；
6、熟悉面向对象的设计方法和设计理念；
7、有银行核心系统开发经验和支付行业背景的优先。
                            "
GO/C++后台高级工程师,小步网络,深圳,18-30K,3-5年,本科,"待遇优厚,大牛多,弹性工作,下午茶
岗位职责：
1. 负责公司产品后台服务的架构搭建和编码实现；
2. 负责公司后台性能优化，与产品协作提升产品数据；
3. 高级工程师带领团队完成工作，并负责技术攻关、技术分享； 
任职要求：
熟悉golang或c++开发，3年以上实际项目经验；
熟悉TCP/IP协议，具有高并发服务开发经验；
掌握mysql、redis或其他数据库，能够独立设计数据库表格并优化数据库语句；
善于思考，能提出高质量的问题，系统性地分析并从根源上解决问题；
加分项：
熟悉Python
有高并发、数据集群、海量数据处理研发经验
Spider、搜索、推荐系统、自然语言处理、机器学习等相关经验
PS：我们用Go/Python开发项目，如果你只有C++经验，也欢迎一试。
                            "
